pitch,energy,zero_crossings,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,lang
0.000110411,0.038621426,109858,-366.25415,74.60434,-21.76455,27.850952,14.5416765,26.053755,-12.349485,7.0890737,-4.0918612,7.889512,-1.4074826,3.3137813,-1.210695,english
2.38E-05,0.04417545,86841,-386.42264,129.83232,14.13987,25.492004,19.535305,13.656414,-5.5293303,3.311472,-4.59617,-7.4406843,-2.9670599,1.1458452,-1.194178,english
-2.60E-06,0.025674034,138289,-379.7814,95.33585,-48.01239,19.641127,3.928711,15.749572,-7.030741,3.8791068,-7.878873,-6.757506,5.2485266,1.2111481,-6.422322,english
-1.43E-05,0.08424603,68772,-293.1474,93.050285,-32.09152,53.453754,2.2863138,-5.407877,-16.197283,-8.779218,-7.468236,-2.895784,-4.0490723,-17.5219,-1.2316595,english
-2.91E-07,0.09072143,140346,-271.51474,101.03111,-11.955965,28.993273,-3.78969,4.475046,-22.8232,-20.564901,-11.456739,-9.752898,-12.539787,-4.3415923,-7.855378,english
-6.57E-05,0.03757778,112046,-387.31778,68.79356,-21.93518,40.324875,-2.0234382,6.1150484,-12.818622,-6.190929,1.1623156,-4.43619,-16.004843,-12.252249,-9.4462,english
4.57E-05,0.06418827,89246,-372.59158,112.57562,22.817686,48.068512,21.010399,4.1245637,3.776949,-0.20371233,-16.484964,-12.624475,4.0382543,4.2296352,-3.3069324,english
-8.81E-06,0.060222127,98018,-383.9016,96.44463,11.821915,46.816788,27.59897,21.754206,-15.319744,-0.99910367,-11.729569,-9.47092,-0.019951334,-17.143063,-3.2610905,english
1.80E-06,0.038067993,69453,-341.8185,100.39681,3.1414442,27.822365,14.526352,18.223034,-0.33359787,13.06956,1.3209095,7.028218,-7.806994,5.823247,-7.1692705,english
-3.25E-05,0.047263924,62243,-342.0477,123.42491,3.2739654,36.070717,19.199924,25.650026,-6.9004374,8.024005,-0.44766647,-0.97709835,3.1084414,-1.8176862,-1.7476779,english
0.000573235,0.04972193,42523,-359.82565,120.89217,-14.387273,28.403822,17.392609,14.726351,-1.009036,2.413934,5.463722,3.0999296,-1.9479632,3.5080366,5.2749243,english
4.71E-06,0.03989332,123896,-351.23788,101.894516,-19.13335,25.152094,-4.198593,12.01604,-18.21162,7.887339,11.195962,-9.111676,0.092062384,-4.358979,-8.1223135,english
-2.17E-06,0.037261438,80758,-331.60077,139.45241,-19.531006,29.389154,4.0007257,24.135801,1.1470734,9.716193,-1.8029537,-5.3782835,0.40248576,-0.288166,-3.1782067,english
-7.08E-05,0.055754773,23116,-436.86826,126.66557,42.66005,24.617826,15.425944,9.9514265,8.775761,-1.2788634,-3.8288553,-2.0656335,-1.9010766,-2.0492125,-6.053928,english
4.77E-07,0.041256484,85286,-350.9702,91.25814,-8.5264015,25.847757,17.445961,7.8035665,-10.450788,4.1722183,-0.24681126,-2.7236824,-10.122591,6.336494,-7.3160496,english
0.000234801,0.05481072,74783,-283.04813,119.9239,-11.302078,34.571545,-8.541882,16.413094,-19.112103,8.043299,-9.760894,4.599764,2.4582376,-7.789148,2.8487172,english
-2.39E-05,0.052895993,70807,-357.52704,122.92184,-16.18745,35.52713,12.512974,26.711262,6.815166,-0.95075506,-0.06968885,8.931458,-5.410469,-0.3942303,3.2956762,english
-0.000130255,0.066117935,33278,-335.78342,118.13783,23.226564,37.18458,16.530039,16.784134,13.359164,6.0030346,-2.9037292,1.234902,2.4356852,0.94393986,-1.5393947,english
-0.000296482,0.06661365,83747,-331.4885,61.152332,40.81395,7.6535053,-13.565931,20.743362,-28.844332,5.4083424,-9.979358,-15.327495,-3.505629,-8.990603,-3.1382222,english
-1.12E-06,0.03416632,70167,-371.24518,150.23618,-16.80066,18.779171,15.322091,-1.3343065,1.6479486,-21.578537,-9.527112,-1.9607612,-14.773443,-6.655011,-8.098185,english
0.000108788,0.03437142,47434,-400.67514,121.47155,-2.1962335,24.35184,23.631916,22.706284,-7.098621,4.842852,8.35087,9.02571,-7.657221,4.1077566,8.915803,english
6.76E-06,0.0430901,67933,-370.23145,101.70836,-11.573752,16.731041,0.93369275,14.133048,-13.126675,5.4627075,-4.680387,-5.8151407,5.5381303,-4.657197,6.1378074,english
3.07E-05,0.11629523,118541,-301.68976,78.81958,-10.986896,58.278275,-5.8955626,3.5871782,-20.09145,-24.66691,-10.486839,-13.095812,-11.462355,-7.58638,3.139109,english
1.45E-05,0.04570167,97519,-368.9029,133.85986,-0.22769792,9.520878,2.6216002,14.580662,-11.487163,-4.0445566,-6.4848228,5.2014365,-2.9540608,-3.9288683,-4.0400944,english
6.09E-06,0.04177469,80479,-341.48,131.67415,-9.9493475,35.46503,-8.268375,25.44126,3.7959146,-13.15794,-0.9514613,-2.116448,-9.296518,-6.1508174,1.0465285,english
-0.000244534,0.049216393,73759,-349.33356,119.244225,6.1804976,39.708973,11.4556,19.445425,-1.381235,5.022322,-0.07819097,2.2028654,3.1526797,4.7472763,-1.2211602,english
2.41E-05,0.03326718,75827,-324.0451,98.181274,-51.861633,52.40534,19.927286,16.292511,-2.9744792,1.451709,0.74779576,9.88787,-1.2444726,13.22905,-6.7583127,english
-0.001749526,0.062497407,60968,-351.96024,142.994,19.571571,32.554874,12.444615,16.847546,12.143378,-0.9326994,1.1306213,-2.4689698,-6.6407886,-2.149583,-1.3507919,english
-4.73E-07,0.043708533,123745,-397.90463,113.6687,-30.184456,34.22971,11.962103,-9.658037,1.3937541,-26.488703,-7.8609257,-8.823959,-26.461893,-0.20425361,-11.330139,english
9.50E-06,0.09197287,49472,-301.15448,154.17125,13.497611,38.6141,22.312864,20.097624,-3.9921567,8.116866,2.1103103,-1.8954087,0.25502408,-4.8102612,-0.05634161,german
0.000110897,0.0579577,69874,-243.88948,110.93165,-0.01838272,23.897766,12.952049,22.449972,-12.776572,24.24525,-9.877633,0.88837653,-6.3435597,14.853236,-9.233217,german
9.17E-05,0.055397138,58792,-258.54147,128.3469,-18.108458,40.845715,1.4648042,24.90043,-17.04935,24.058914,-15.865519,2.70933,9.277581,5.573832,8.180037,german
8.02E-05,0.052791923,47475,-256.89185,120.8875,-12.814946,35.518867,3.285699,31.128761,-19.35863,28.334675,-12.085992,1.5109059,-5.8964224,12.848951,-5.877315,german
-4.85E-05,0.06579782,58791,-277.80997,116.97452,-3.7460766,30.367243,-8.134823,26.846506,3.5842843,7.4063363,-4.9292984,2.0793123,0.048087098,9.794191,3.0750015,german
-2.57E-05,0.06299571,58962,-280.2565,118.893166,-12.688558,33.60378,-10.759913,31.006575,-6.3608317,4.128451,-3.795129,4.1351094,8.759849,4.1410346,2.930822,german
-0.00126233,0.0605163,42696,-284.4512,120.13282,-8.32082,35.09733,-10.808627,28.694006,3.2190013,5.5730453,-3.2160432,-0.22772016,2.1719742,6.6240735,5.996127,german
2.73E-08,0.05658391,65989,-324.9094,170.49988,-24.48157,28.668577,25.864311,-7.463778,7.2247467,-13.708095,-12.292831,3.4492836,-6.322846,-0.72459316,-2.5427716,german
-1.42E-07,0.05407709,66339,-323.1664,167.74344,-29.375738,35.219673,14.834649,-12.058878,2.341453,-19.611935,-2.9439213,3.1278634,-8.408725,-0.86781275,-8.832914,german
-5.87E-10,0.052412134,44343,-329.79108,169.88593,-23.730192,29.175753,24.822384,-7.8643837,7.198133,-14.444606,-12.398474,3.4690704,-6.494961,-0.41486314,-2.6739697,german
4.20E-07,0.05461964,61939,-330.13095,158.44945,-1.6995233,28.82765,25.35812,1.2362783,3.4330676,-17.41396,-6.344485,6.1577067,-11.391792,-6.696849,-4.363466,german
3.25E-07,0.052198004,62187,-328.99774,159.3445,-5.8813014,32.970844,16.42917,-5.628313,-4.249626,-19.540447,2.4280262,-0.5216329,-15.477481,-2.0215168,-5.3240647,german
3.80E-07,0.050049085,42862,-336.79,160.28572,-4.9465966,30.187798,24.902843,-0.39497346,4.1817884,-17.663519,-6.5872297,6.4437327,-11.605042,-6.365973,-4.584354,german
-1.78E-07,0.046197135,48188,-331.58792,150.48682,2.7518477,14.837849,11.016413,-13.306379,-2.1535857,-8.878789,-12.778198,-2.57467,-5.19116,-8.527977,-10.557778,german
-7.03E-08,0.04415032,48347,-332.71924,151.61296,-4.968398,14.955277,1.5817678,-17.433641,-2.8829195,-13.49387,-9.281106,-2.4507878,-10.315086,-10.263216,-7.9035115,german
-2.52E-07,0.044026222,31786,-345.37653,163.03828,-3.8630645,18.171827,12.405505,-16.090498,-0.9456729,-9.993593,-13.576453,-1.6336389,-6.4311433,-8.636813,-10.607786,german
-3.03E-08,0.04180489,63848,-344.42386,145.47644,-3.86617,23.309698,20.348265,-4.0314565,6.471999,-10.651104,-13.005524,1.9705244,-7.2496405,-9.174791,-5.720979,german
-5.50E-08,0.039990112,64184,-344.70847,145.47122,-8.324194,26.517254,11.8776455,-8.318474,1.3169209,-17.733295,-7.0393443,0.5197286,-12.8899355,-6.8615484,-4.7260203,german
7.58E-08,0.04052884,41754,-348.28564,147.52599,-3.849864,23.355263,20.28621,-4.158873,6.0950155,-11.3978815,-13.344587,1.532547,-8.136239,-9.803954,-6.0336905,german
-2.48E-07,0.048112925,68330,-357.02127,141.73906,-14.97282,26.753725,24.533037,-14.4574,-6.773632,-15.03655,-15.352111,-2.1104457,-7.263467,-11.111121,-8.364236,german
-1.88E-07,0.045967333,68588,-358.30472,141.0112,-19.668516,30.84368,11.324082,-23.592133,-9.67425,-18.702068,-8.968536,-1.4127388,-11.402741,-8.237085,-1.82682,german
-3.76E-07,0.04423741,46210,-365.93015,148.27809,-18.738668,28.662973,24.04847,-16.079365,-5.5429883,-16.116837,-15.5915785,-1.5613991,-8.49282,-10.871824,-8.323995,german
9.07E-08,0.05585134,58432,-322.37607,141.32524,5.52666,30.48763,24.77092,-3.3073719,3.9888883,-12.866967,-17.643543,-0.6353946,-5.3626366,-8.239434,-0.9933011,german
-2.09E-08,0.053358827,58586,-321.951,142.29521,2.8652205,32.907932,14.378816,-10.322859,-2.7427242,-20.32153,-10.08048,2.5190127,-8.864653,-5.097023,-1.4534945,german
-1.55E-07,0.0514629,39809,-331.4402,145.67714,1.5581032,32.199917,25.453787,-4.059221,4.9147487,-14.058792,-18.198864,-0.0271459,-6.0250506,-7.9892387,-0.8160858,german
-1.48E-07,0.044383787,134542,-299.80252,103.33481,-24.666462,27.927223,6.797307,22.20224,-15.5013275,10.129828,-8.139631,-10.89597,-6.8242946,-5.650691,-7.1933208,german
-5.71E-08,0.04257434,132832,-306.9909,104.84252,-29.951565,34.437756,3.9289167,15.263181,-19.877436,8.455462,-16.87036,-10.771662,-1.4023676,-10.3723,0.2510467,german
-5.70E-08,0.042867288,90280,-303.47452,108.62494,-27.836617,32.47722,5.4034934,25.40088,-18.04032,11.717703,-9.079735,-11.49436,-7.074894,-6.377022,-5.8921213,german
-3.99E-08,0.07148301,43104,-328.7785,149.39996,9.043862,29.36925,19.637024,-6.8065796,-1.2566034,-10.657456,-3.1850088,0.3086093,-13.742733,-0.92509747,5.773746,german
-7.19E-08,0.06822362,43104,-328.2543,149.81566,4.725764,29.651566,8.535647,-12.697481,-4.3404884,-11.527866,0.78621423,-4.874477,-9.742286,7.339785,-1.8360448,german
-1.87E-07,0.06834352,28236,-334.29108,151.13196,8.176431,29.879322,20.042759,-6.706773,-1.1568978,-11.0962715,-3.2784204,-0.09769702,-14.442762,-0.6818779,5.8901877,german
1.06E-05,0.087788336,50452,-299.36493,157.10187,10.433442,41.78713,18.003944,13.099889,-6.2076764,8.122583,-1.7954654,-3.557465,-0.57480925,-5.9603677,2.4635484,german
1.43E-05,0.08691629,34692,-304.07193,155.34389,10.915206,40.561195,21.283121,20.785082,-5.0230546,7.119513,2.7585366,-3.4060159,1.57166,-6.147966,0.25381485,german
-4.26E-06,0.062313814,58859,-361.9871,137.00499,11.112951,27.37076,21.24398,11.898632,-9.417272,1.5593169,-4.198323,-3.2688396,-7.1637306,-8.762777,-1.3318359,german
5.80E-06,0.059933066,108634,-315.52148,126.113716,-4.253584,21.136692,9.408873,5.38157,-9.039657,5.5526414,-3.2998838,0.17314082,-4.0053654,5.2623687,-4.159227,german
8.46E-06,0.05731595,96436,-320.84213,131.63487,-15.233405,27.97556,0.8712068,1.9775777,-7.769781,3.9576035,-1.0958058,-3.4140007,2.4742112,-0.8411679,-3.4228623,german
1.32E-05,0.055197,70722,-319.4271,128.03691,-7.163198,24.106304,6.872051,7.1045446,-9.455932,5.310939,-2.943515,0.53102857,-4.251234,5.424114,-3.8389115,german
-2.33E-05,0.065533206,57497,-337.4062,137.26836,3.910253,28.397991,13.170534,5.968044,-4.989628,-4.101276,-5.089096,-5.455113,-0.39468032,1.4603438,-1.8813763,german
-3.31E-05,0.062581174,54743,-335.47464,136.21823,1.0210782,28.990627,6.640419,0.0868294,-8.8216505,-4.13385,-3.7901094,-2.217448,3.1044886,-1.5132504,-2.840433,german
-1.33E-05,0.0621503,38861,-338.80127,136.93588,2.803966,30.60371,12.310637,6.474133,-5.5266905,-4.3558645,-5.519652,-6.440527,-0.3371528,0.99015987,-1.5571209,german
-1.93E-06,0.04976773,78942,-346.11758,148.74768,-22.833519,27.843864,14.398922,-18.876244,0.8665975,-13.702917,-7.1664705,0.26500607,-20.580757,-7.780448,-3.8843396,german
-1.72E-06,0.047547687,79582,-346.77847,146.50218,-27.768225,31.11293,0.8426094,-21.775074,-0.4775658,-17.713717,-3.418387,-10.479715,-22.18026,-1.5915221,-12.557071,german
-1.32E-06,0.04573584,51906,-352.94064,147.71034,-21.995268,28.847061,14.353816,-18.902172,0.8349189,-13.844617,-6.806807,0.2813313,-20.82812,-7.486992,-3.927782,german
8.59E-05,0.053905465,95348,-319.56943,118.09908,-11.472465,21.524492,12.87965,10.4819565,-0.43950158,-0.45094454,1.5279742,-2.8934233,-9.066562,5.196477,-1.7141976,german
