pitch,energy,zero_crossings,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,lang
1.53E-07,0.052120984,30240,-322.79044,187.23886,-30.962946,11.047452,12.795817,-18.669401,2.028456,-8.511109,-12.136362,-5.0112123,-10.4017935,-1.9044235,-7.810139,french
-4.74E-07,0.055740636,46546,-328.51932,153.58646,2.5057962,23.697968,31.362705,4.69202,7.339865,-2.9332519,-7.9554005,-1.5160698,-7.3849874,-3.3943167,1.6252213,french
-7.08E-07,0.05317171,46671,-328.05032,153.87787,-1.573854,28.594887,24.597097,-2.0136206,2.3459172,-9.838697,-6.3820453,-1.7251399,-6.8537965,0.14263979,-3.7946537,french
-3.55E-07,0.05155256,32500,-336.47495,156.13112,0.13098553,25.830355,31.572618,3.5662096,8.45253,-3.2402985,-8.19685,-0.94317687,-7.878354,-3.2015805,1.8222605,french
8.27E-05,0.060078125,82651,-269.61765,104.11323,-13.248993,44.42629,5.888006,25.441744,-5.446314,6.58297,-7.4643826,9.306872,-3.8604069,10.9197855,-3.797476,french
5.69E-05,0.057517152,79290,-280.45212,114.07212,-23.222746,55.86013,-3.213207,24.361973,-10.965814,4.514952,-0.40246153,6.3682456,3.7372487,3.902554,1.1832553,french
-0.000252976,0.056257,58326,-275.5399,108.03756,-18.549232,50.61865,1.669566,27.462774,-7.5156507,7.216033,-8.291499,8.712978,-3.8196056,9.856231,-1.9189057,french
4.84E-07,0.037984073,78825,-358.07816,173.52159,-25.06025,23.008928,27.726501,-1.1426381,6.9828515,-8.963909,-1.6575929,0.6767656,-11.960497,6.796374,0.5213849,french
3.86E-07,0.03627332,79487,-356.00854,169.92654,-30.248877,30.39002,19.697279,-5.750641,2.676535,-11.737869,2.4507446,-4.425804,-6.5076237,7.5457163,-12.9065695,french
2.49E-07,0.03489921,53299,-363.9991,174.02943,-26.288065,24.316145,27.271902,-2.1257238,7.458323,-9.426529,-1.9617361,0.6931934,-12.580051,6.6638794,0.4244006,french
2.64E-06,0.05820171,79232,-366.01816,117.32465,19.942144,30.292845,18.821436,7.0632787,-8.925359,3.479965,-7.4710503,-3.5235076,-6.9857354,-5.4615493,1.6113948,french
7.79E-06,0.059180066,55050,-365.6707,114.266495,23.091597,29.882456,21.105083,15.473684,-6.318822,4.4308233,-3.4230585,-3.9271128,-4.3770227,-10.482779,1.0290347,french
